Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Lead Time
169,US-2021-140116-CHO-FUD-51000,2024-03-10,2026-09-07,3,140116,1,Denver,6,80219,0,3,CHO-FUD-51000,8,14.4,4,9.6,4.8,911
170,US-2021-100279-CHO-SCR-58000,2024-03-10,2026-09-04,3,100279,1,Royal Oak,23,48073,0,2,CHO-SCR-58000,12,7.2,2,5.0,2.2,908
171,US-2021-140116-CHO-NUT-13000,2024-03-10,2026-09-07,3,140116,1,Denver,6,80219,0,3,CHO-NUT-13000,10,10.47,3,7.47,3.0,911
172,US-2021-166884-CHO-MIL-31000,2024-03-11,2026-09-06,2,166884,1,Columbus,39,43229,0,0,CHO-MIL-31000,9,16.25,5,10.55,5.7,909
173,US-2021-114790-CHO-TRI-54000,2024-03-11,2026-09-03,2,114790,1,Richmond,17,40475,0,1,CHO-TRI-54000,11,11.25,3,7.35,3.9,906
174,US-2021-103338-CHO-SCR-58000,2024-03-11,2026-09-05,3,103338,1,Roseville,5,95661,0,3,CHO-SCR-58000,12,10.8,3,7.5,3.3,908
175,US-2021-166884-CHO-NUT-13000,2024-03-11,2026-09-06,2,166884,1,Columbus,39,43229,0,0,CHO-NUT-13000,10,20.94,6,14.94,6.0,909
176,US-2021-114790-CHO-TRI-54000,2024-03-11,2026-09-03,2,114790,1,Richmond,17,40475,0,1,CHO-TRI-54000,11,11.25,3,7.35,3.9,906
178,US-2021-114790-CHO-FUD-51000,2024-03-11,2026-09-03,2,114790,1,Richmond,17,40475,0,1,CHO-FUD-51000,8,7.2,2,4.8,2.4,906
179,US-2021-114790-CHO-NUT-13000,2024-03-11,2026-09-03,2,114790,1,Richmond,17,40475,0,1,CHO-NUT-13000,10,10.47,3,7.47,3.0,906
180,CA-2021-139675-CHO-SCR-58000,2024-03-13,2026-09-08,2,139675,0,Calgary,1,T2C,0,3,CHO-SCR-58000,12,14.4,4,10.0,4.4,909
181,CA-2021-139675-CHO-MIL-31000,2024-03-13,2026-09-08,2,139675,0,Calgary,1,T2C,0,3,CHO-MIL-31000,9,26.0,8,16.88,9.12,909
182,US-2021-125521-CHO-FUD-51000,2024-03-14,2026-09-09,3,125521,1,Chesapeake,54,23320,0,1,CHO-FUD-51000,8,14.4,4,9.6,4.8,909
183,US-2021-157623-CHO-FUD-51000,2024-03-14,2026-09-08,3,157623,1,Huntington Beach,5,92646,0,3,CHO-FUD-51000,8,3.6,1,2.4,1.2,908
184,US-2021-114510-CHO-NUT-13000,2024-03-14,2026-09-09,3,114510,1,Logan,52,84321,0,3,CHO-NUT-13000,10,13.96,4,9.96,4.0,909
185,US-2021-114510-CHO-NUT-13000,2024-03-14,2026-09-09,3,114510,1,Logan,52,84321,0,3,CHO-NUT-13000,10,6.98,2,4.98,2.0,909
186,US-2021-100293-CHO-NUT-13000,2024-03-14,2026-09-08,3,100293,1,Jacksonville,10,32216,0,1,CHO-NUT-13000,10,20.94,6,14.94,6.0,908
187,US-2021-157623-CHO-NUT-13000,2024-03-14,2026-09-08,3,157623,1,Huntington Beach,5,92646,0,3,CHO-NUT-13000,10,6.98,2,4.98,2.0,908
188,US-2021-152618-OTH-GUM-21000,2024-03-14,2026-09-07,0,152618,1,Chicago,13,60653,1,2,OTH-GUM-21000,13,2.5,2,1.3,1.2,907
189,US-2021-114510-CHO-TRI-54000,2024-03-14,2026-09-09,3,114510,1,Logan,52,84321,0,3,CHO-TRI-54000,11,3.75,1,2.45,1.3,909
190,US-2021-114510-CHO-FUD-51000,2024-03-14,2026-09-09,3,114510,1,Logan,52,84321,0,3,CHO-FUD-51000,8,7.2,2,4.8,2.4,909
192,US-2021-152618-OTH-FIZ-56000,2024-03-14,2026-09-07,0,152618,1,Chicago,13,60653,2,2,OTH-FIZ-56000,0,7.5,2,4.5,3.0,907
193,US-2021-149958-CHO-SCR-58000,2024-03-15,2026-09-09,3,149958,1,Tampa,10,33614,0,1,CHO-SCR-58000,12,10.8,3,7.5,3.3,908
194,US-2021-149958-CHO-FUD-51000,2024-03-15,2026-09-09,3,149958,1,Tampa,10,33614,0,1,CHO-FUD-51000,8,10.8,3,7.2,3.6,908
195,US-2021-149958-CHO-NUT-13000,2024-03-15,2026-09-09,3,149958,1,Tampa,10,33614,0,1,CHO-NUT-13000,10,13.96,4,9.96,4.0,908
196,US-2021-149958-CHO-TRI-54000,2024-03-15,2026-09-09,3,149958,1,Tampa,10,33614,0,1,CHO-TRI-54000,11,11.25,3,7.35,3.9,908
197,US-2021-149958-CHO-FUD-51000,2024-03-15,2026-09-09,3,149958,1,Tampa,10,33614,0,1,CHO-FUD-51000,8,3.6,1,2.4,1.2,908
198,US-2021-157609-CHO-MIL-31000,2024-03-16,2026-09-11,2,157609,1,Raleigh,36,27604,0,1,CHO-MIL-31000,9,6.5,2,4.22,2.28,909
199,US-2021-148838-OTH-GUM-21000,2024-03-17,2026-09-11,3,148838,1,New York City,34,10024,1,0,OTH-GUM-21000,13,5.0,4,2.6,2.4,908
200,US-2021-148838-CHO-MIL-31000,2024-03-17,2026-09-11,3,148838,1,New York City,34,10024,0,0,CHO-MIL-31000,9,22.75,7,14.77,7.98,908
201,US-2021-148838-OTH-KAZ-38000,2024-03-17,2026-09-11,3,148838,1,New York City,34,10024,1,0,OTH-KAZ-38000,3,9.75,3,0.75,9.0,908
202,US-2021-118339-CHO-MIL-31000,2024-03-17,2026-09-14,3,118339,1,Lakeville,24,55044,0,2,CHO-MIL-31000,9,6.5,2,4.22,2.28,911
203,US-2021-164763-CHO-SCR-58000,2024-03-17,2026-09-11,3,164763,1,Jackson,25,39212,0,1,CHO-SCR-58000,12,10.8,3,7.5,3.3,908
204,US-2021-158442-CHO-MIL-31000,2024-03-17,2026-09-07,1,158442,1,Dallas,51,75217,0,2,CHO-MIL-31000,9,6.5,2,4.22,2.28,904
205,US-2021-118339-CHO-FUD-51000,2024-03-17,2026-09-14,3,118339,1,Lakeville,24,55044,0,2,CHO-FUD-51000,8,21.6,6,14.4,7.2,911
206,US-2021-118339-CHO-NUT-13000,2024-03-17,2026-09-14,3,118339,1,Lakeville,24,55044,0,2,CHO-NUT-13000,10,20.94,6,14.94,6.0,911
207,US-2021-164763-CHO-MIL-31000,2024-03-17,2026-09-11,3,164763,1,Jackson,25,39212,0,1,CHO-MIL-31000,9,6.5,2,4.22,2.28,908
208,US-2021-164763-CHO-MIL-31000,2024-03-17,2026-09-11,3,164763,1,Jackson,25,39212,0,1,CHO-MIL-31000,9,9.75,3,6.33,3.42,908
210,US-2021-118339-CHO-MIL-31000,2024-03-17,2026-09-14,3,118339,1,Lakeville,24,55044,0,2,CHO-MIL-31000,9,22.75,7,14.77,7.98,911
212,US-2021-158442-CHO-FUD-51000,2024-03-17,2026-09-07,1,158442,1,Dallas,51,75217,0,2,CHO-FUD-51000,8,3.6,1,2.4,1.2,904
213,US-2021-158442-CHO-TRI-54000,2024-03-17,2026-09-07,1,158442,1,Dallas,51,75217,0,2,CHO-TRI-54000,11,11.25,3,7.35,3.9,904
214,US-2021-148838-OTH-GUM-21000,2024-03-17,2026-09-11,3,148838,1,New York City,34,10024,1,0,OTH-GUM-21000,13,8.75,7,4.55,4.2,908
216,US-2021-164763-CHO-NUT-13000,2024-03-17,2026-09-11,3,164763,1,Jackson,25,39212,0,1,CHO-NUT-13000,10,6.98,2,4.98,2.0,908
217,US-2021-127859-CHO-MIL-31000,2024-03-17,2026-09-10,2,127859,1,Philadelphia,43,19134,0,0,CHO-MIL-31000,9,19.5,6,12.66,6.84,907
219,US-2021-145317-CHO-NUT-13000,2024-03-18,2026-09-13,3,145317,1,Jacksonville,10,32216,0,1,CHO-NUT-13000,10,10.47,3,7.47,3.0,909
220,US-2021-145317-CHO-NUT-13000,2024-03-18,2026-09-13,3,145317,1,Jacksonville,10,32216,0,1,CHO-NUT-13000,10,6.98,2,4.98,2.0,909
221,US-2021-131275-CHO-NUT-13000,2024-03-18,2026-09-14,3,131275,1,Burbank,5,91505,0,3,CHO-NUT-13000,10,6.98,2,4.98,2.0,910
222,US-2021-145317-CHO-MIL-31000,2024-03-18,2026-09-13,3,145317,1,Jacksonville,10,32216,0,1,CHO-MIL-31000,9,9.75,3,6.33,3.42,909
223,US-2021-145317-CHO-FUD-51000,2024-03-18,2026-09-13,3,145317,1,Jacksonville,10,32216,0,1,CHO-FUD-51000,8,10.8,3,7.2,3.6,909
224,US-2021-145317-CHO-FUD-51000,2024-03-18,2026-09-13,3,145317,1,Jacksonville,10,32216,0,1,CHO-FUD-51000,8,14.4,4,9.6,4.8,909
225,US-2021-131275-CHO-NUT-13000,2024-03-18,2026-09-14,3,131275,1,Burbank,5,91505,0,3,CHO-NUT-13000,10,24.43,7,17.43,7.0,910
226,US-2021-131275-CHO-NUT-13000,2024-03-18,2026-09-14,3,131275,1,Burbank,5,91505,0,3,CHO-NUT-13000,10,13.96,4,9.96,4.0,910
227,US-2021-145317-SUG-LAF-25000,2024-03-18,2026-09-13,3,145317,1,Jacksonville,10,32216,2,1,SUG-LAF-25000,4,11.94,6,7.44,4.5,909
228,US-2021-145317-OTH-FIZ-56000,2024-03-18,2026-09-13,3,145317,1,Jacksonville,10,32216,2,1,OTH-FIZ-56000,0,15.0,4,9.0,6.0,909
229,US-2021-103989-OTH-KAZ-38000,2024-03-19,2026-09-11,0,103989,1,Lakeland,10,33801,1,1,OTH-KAZ-38000,3,9.75,3,0.75,9.0,906
230,US-2021-103989-CHO-MIL-31000,2024-03-19,2026-09-11,0,103989,1,Lakeland,10,33801,0,1,CHO-MIL-31000,9,9.75,3,6.33,3.42,906
231,US-2021-103989-CHO-NUT-13000,2024-03-19,2026-09-11,0,103989,1,Lakeland,10,33801,0,1,CHO-NUT-13000,10,17.45,5,12.45,5.0,906
232,US-2021-103989-CHO-NUT-13000,2024-03-19,2026-09-11,0,103989,1,Lakeland,10,33801,0,1,CHO-NUT-13000,10,13.96,4,9.96,4.0,906
233,US-2021-103989-CHO-SCR-58000,2024-03-19,2026-09-11,0,103989,1,Lakeland,10,33801,0,1,CHO-SCR-58000,12,10.8,3,7.5,3.3,906
234,US-2021-103989-CHO-MIL-31000,2024-03-19,2026-09-11,0,103989,1,Lakeland,10,33801,0,1,CHO-MIL-31000,9,6.5,2,4.22,2.28,906
235,US-2021-103989-CHO-SCR-58000,2024-03-19,2026-09-11,0,103989,1,Lakeland,10,33801,0,1,CHO-SCR-58000,12,10.8,3,7.5,3.3,906
236,US-2021-155544-CHO-NUT-13000,2024-03-21,2026-09-15,3,155544,1,Knoxville,50,37918,0,1,CHO-NUT-13000,10,10.47,3,7.47,3.0,908
237,US-2021-155544-CHO-TRI-54000,2024-03-21,2026-09-15,3,155544,1,Knoxville,50,37918,0,1,CHO-TRI-54000,11,11.25,3,7.35,3.9,908
238,US-2021-163223-CHO-MIL-31000,2024-03-21,2026-09-15,3,163223,1,Springfield,54,22153,0,1,CHO-MIL-31000,9,13.0,4,8.44,4.56,908
239,US-2021-140004-CHO-TRI-54000,2024-03-21,2026-09-15,3,140004,1,Hamilton,39,45011,0,0,CHO-TRI-54000,11,11.25,3,7.35,3.9,908
240,US-2021-140004-CHO-MIL-31000,2024-03-21,2026-09-15,3,140004,1,Hamilton,39,45011,0,0,CHO-MIL-31000,9,6.5,2,4.22,2.28,908
241,US-2021-163223-CHO-MIL-31000,2024-03-21,2026-09-15,3,163223,1,Springfield,54,22153,0,1,CHO-MIL-31000,9,9.75,3,6.33,3.42,908
242,US-2021-163223-CHO-NUT-13000,2024-03-21,2026-09-15,3,163223,1,Springfield,54,22153,0,1,CHO-NUT-13000,10,17.45,5,12.45,5.0,908
243,US-2021-155544-CHO-FUD-51000,2024-03-21,2026-09-15,3,155544,1,Knoxville,50,37918,0,1,CHO-FUD-51000,8,18.0,5,12.0,6.0,908
244,US-2021-163223-CHO-FUD-51000,2024-03-21,2026-09-15,3,163223,1,Springfield,54,22153,0,1,CHO-FUD-51000,8,10.8,3,7.2,3.6,908
245,US-2021-107405-CHO-SCR-58000,2024-03-21,2026-09-15,3,107405,1,Asheville,36,28806,0,1,CHO-SCR-58000,12,3.6,1,2.5,1.1,908
247,US-2021-148040-CHO-FUD-51000,2024-03-22,2026-09-16,3,148040,1,Tucson,2,85705,0,3,CHO-FUD-51000,8,10.8,3,7.2,3.6,908
248,US-2021-129609-CHO-TRI-54000,2024-03-22,2026-09-12,1,129609,1,Portage,14,46368,0,2,CHO-TRI-54000,11,7.5,2,4.9,2.6,904
249,US-2021-158057-CHO-SCR-58000,2024-03-22,2026-09-16,3,158057,1,Greensboro,36,27405,0,1,CHO-SCR-58000,12,18.0,5,12.5,5.5,908
250,US-2021-158057-CHO-FUD-51000,2024-03-22,2026-09-16,3,158057,1,Greensboro,36,27405,0,1,CHO-FUD-51000,8,14.4,4,9.6,4.8,908
251,US-2021-148040-CHO-TRI-54000,2024-03-22,2026-09-16,3,148040,1,Tucson,2,85705,0,3,CHO-TRI-54000,11,11.25,3,7.35,3.9,908
252,US-2021-164749-CHO-TRI-54000,2024-03-23,2026-09-16,0,164749,1,Delray Beach,10,33445,0,1,CHO-TRI-54000,11,11.25,3,7.35,3.9,907
253,US-2021-120838-CHO-TRI-54000,2024-03-23,2026-09-16,2,120838,1,Los Angeles,5,90036,0,3,CHO-TRI-54000,11,7.5,2,4.9,2.6,907
254,US-2021-120838-CHO-FUD-51000,2024-03-23,2026-09-16,2,120838,1,Los Angeles,5,90036,0,3,CHO-FUD-51000,8,21.6,6,14.4,7.2,907
255,US-2021-143637-CHO-MIL-31000,2024-03-24,2026-09-19,2,143637,1,Fresno,5,93727,0,3,CHO-MIL-31000,9,6.5,2,4.22,2.28,909
256,US-2021-147235-CHO-SCR-58000,2024-03-24,2026-09-18,3,147235,1,New York City,34,10024,0,0,CHO-SCR-58000,12,18.0,5,12.5,5.5,908
257,US-2021-148586-CHO-FUD-51000,2024-03-25,2026-09-22,3,148586,1,New York City,34,10009,0,0,CHO-FUD-51000,8,25.2,7,16.8,8.4,911
258,US-2021-128237-CHO-FUD-51000,2024-03-25,2026-09-20,3,128237,1,San Francisco,5,94110,0,3,CHO-FUD-51000,8,21.6,6,14.4,7.2,909
259,US-2021-128237-CHO-TRI-54000,2024-03-25,2026-09-20,3,128237,1,San Francisco,5,94110,0,3,CHO-TRI-54000,11,7.5,2,4.9,2.6,909
260,US-2021-128237-CHO-FUD-51000,2024-03-25,2026-09-20,3,128237,1,San Francisco,5,94110,0,3,CHO-FUD-51000,8,7.2,2,4.8,2.4,909
261,US-2021-128237-CHO-MIL-31000,2024-03-25,2026-09-20,3,128237,1,San Francisco,5,94110,0,3,CHO-MIL-31000,9,13.0,4,8.44,4.56,909
262,US-2021-141838-CHO-FUD-51000,2024-03-26,2026-09-21,2,141838,1,San Francisco,5,94122,0,3,CHO-FUD-51000,8,7.2,2,4.8,2.4,909
263,US-2021-141838-CHO-MIL-31000,2024-03-26,2026-09-21,2,141838,1,San Francisco,5,94122,0,3,CHO-MIL-31000,9,13.0,4,8.44,4.56,909
264,US-2021-100860-CHO-SCR-58000,2024-03-26,2026-09-20,2,100860,1,Pomona,5,91767,0,3,CHO-SCR-58000,12,18.0,5,12.5,5.5,908
265,US-2021-138436-CHO-MIL-31000,2024-03-26,2026-09-20,3,138436,1,Los Angeles,5,90036,0,3,CHO-MIL-31000,9,9.75,3,6.33,3.42,908
266,US-2021-141838-CHO-TRI-54000,2024-03-26,2026-09-21,2,141838,1,San Francisco,5,94122,0,3,CHO-TRI-54000,11,7.5,2,4.9,2.6,909
267,US-2021-117380-CHO-FUD-51000,2024-03-28,2026-09-24,3,117380,1,Springfield,39,45503,0,0,CHO-FUD-51000,8,3.6,1,2.4,1.2,910
268,US-2021-137869-CHO-TRI-54000,2024-03-28,2026-09-23,3,137869,1,Des Moines,15,50315,0,2,CHO-TRI-54000,11,15.0,4,9.8,5.2,909
269,US-2021-137869-CHO-TRI-54000,2024-03-28,2026-09-23,3,137869,1,Des Moines,15,50315,0,2,CHO-TRI-54000,11,11.25,3,7.35,3.9,909
270,US-2021-100881-OTH-GUM-21000,2024-03-28,2026-09-22,3,100881,1,Albuquerque,33,87105,1,3,OTH-GUM-21000,13,3.75,3,1.95,1.8,908
271,US-2021-137274-CHO-MIL-31000,2024-03-29,2026-09-23,3,137274,1,Plano,51,75023,0,2,CHO-MIL-31000,9,9.75,3,6.33,3.42,908
272,US-2021-131247-CHO-MIL-31000,2024-03-30,2026-09-25,3,131247,1,San Francisco,5,94110,0,3,CHO-MIL-31000,9,6.5,2,4.22,2.28,909
273,US-2021-162089-CHO-MIL-31000,2024-03-30,2026-09-22,0,162089,1,Brownsville,51,78521,0,2,CHO-MIL-31000,9,22.75,7,14.77,7.98,906
275,US-2021-169033-CHO-MIL-31000,2024-03-30,2026-09-24,3,169033,1,Long Beach,34,11561,0,0,CHO-MIL-31000,9,16.25,5,10.55,5.7,908
276,US-2021-162089-CHO-FUD-51000,2024-03-30,2026-09-22,0,162089,1,Brownsville,51,78521,0,2,CHO-FUD-51000,8,18.0,5,12.0,6.0,906
277,US-2021-133424-CHO-SCR-58000,2024-03-30,2026-09-25,3,133424,1,Seattle,55,98105,0,3,CHO-SCR-58000,12,10.8,3,7.5,3.3,909
278,US-2021-113124-CHO-TRI-54000,2024-03-30,2026-09-26,3,113124,1,Apple Valley,24,55124,0,2,CHO-TRI-54000,11,7.5,2,4.9,2.6,910
279,US-2021-133424-CHO-SCR-58000,2024-03-30,2026-09-25,3,133424,1,Seattle,55,98105,0,3,CHO-SCR-58000,12,10.8,3,7.5,3.3,909
280,US-2021-162089-CHO-MIL-31000,2024-03-30,2026-09-22,0,162089,1,Brownsville,51,78521,0,2,CHO-MIL-31000,9,22.75,7,14.77,7.98,906
281,US-2021-130428-CHO-FUD-51000,2024-03-31,2026-09-21,1,130428,1,Tampa,10,33614,0,1,CHO-FUD-51000,8,25.2,7,16.8,8.4,904
282,US-2021-128055-CHO-TRI-54000,2024-03-31,2026-09-26,3,128055,1,San Francisco,5,94122,0,3,CHO-TRI-54000,11,7.5,2,4.9,2.6,909
283,US-2021-130428-CHO-TRI-54000,2024-03-31,2026-09-21,1,130428,1,Tampa,10,33614,0,1,CHO-TRI-54000,11,7.5,2,4.9,2.6,904
284,US-2021-101770-CHO-TRI-54000,2024-03-31,2026-09-25,3,101770,1,Miami,10,33180,0,1,CHO-TRI-54000,11,3.75,1,2.45,1.3,908
285,US-2021-130428-CHO-FUD-51000,2024-03-31,2026-09-21,1,130428,1,Tampa,10,33614,0,1,CHO-FUD-51000,8,18.0,5,12.0,6.0,904
286,US-2021-104759-CHO-MIL-31000,2024-03-31,2026-09-25,3,104759,1,Chicago,13,60610,0,2,CHO-MIL-31000,9,22.75,7,14.77,7.98,908
287,US-2021-112403-CHO-NUT-13000,2024-03-31,2026-09-21,1,112403,1,Philadelphia,43,19120,0,0,CHO-NUT-13000,10,3.49,1,2.49,1.0,904
288,US-2021-128055-CHO-SCR-58000,2024-03-31,2026-09-26,3,128055,1,San Francisco,5,94122,0,3,CHO-SCR-58000,12,7.2,2,5.0,2.2,909
289,US-2021-104759-CHO-NUT-13000,2024-03-31,2026-09-25,3,104759,1,Chicago,13,60610,0,2,CHO-NUT-13000,10,6.98,2,4.98,2.0,908
290,US-2021-157021-CHO-NUT-13000,2024-04-01,2026-09-27,2,157021,1,Vallejo,5,94591,0,3,CHO-NUT-13000,10,13.96,4,9.96,4.0,909
291,US-2021-138359-CHO-MIL-31000,2024-04-01,2026-09-27,3,138359,1,Revere,22,2151,0,0,CHO-MIL-31000,9,6.5,2,4.22,2.28,909
292,US-2021-157021-CHO-SCR-58000,2024-04-01,2026-09-27,2,157021,1,Vallejo,5,94591,0,3,CHO-SCR-58000,12,7.2,2,5.0,2.2,909
293,US-2021-138359-CHO-SCR-58000,2024-04-01,2026-09-27,3,138359,1,Revere,22,2151,0,0,CHO-SCR-58000,12,14.4,4,10.0,4.4,909
294,US-2021-160276-CHO-FUD-51000,2024-04-02,2026-09-29,3,160276,1,Virginia Beach,54,23464,0,1,CHO-FUD-51000,8,7.2,2,4.8,2.4,910
295,US-2021-164315-CHO-SCR-58000,2024-04-02,2026-09-29,3,164315,1,Athens,11,30605,0,1,CHO-SCR-58000,12,18.0,5,12.5,5.5,910
296,US-2021-157847-CHO-MIL-31000,2024-04-02,2026-09-27,2,157847,1,Houston,51,77095,0,2,CHO-MIL-31000,9,22.75,7,14.77,7.98,908
297,US-2021-157847-CHO-MIL-31000,2024-04-02,2026-09-27,2,157847,1,Houston,51,77095,0,2,CHO-MIL-31000,9,16.25,5,10.55,5.7,908
298,US-2021-164315-CHO-SCR-58000,2024-04-02,2026-09-29,3,164315,1,Athens,11,30605,0,1,CHO-SCR-58000,12,10.8,3,7.5,3.3,910
299,US-2021-164315-CHO-MIL-31000,2024-04-02,2026-09-29,3,164315,1,Athens,11,30605,0,1,CHO-MIL-31000,9,22.75,7,14.77,7.98,910
300,US-2021-112291-CHO-MIL-31000,2024-04-03,2026-09-29,3,112291,1,Los Angeles,5,90008,0,3,CHO-MIL-31000,9,6.5,2,4.22,2.28,909
301,US-2021-112291-CHO-SCR-58000,2024-04-03,2026-09-29,3,112291,1,Los Angeles,5,90008,0,3,CHO-SCR-58000,12,7.2,2,5.0,2.2,909
302,US-2021-112291-CHO-MIL-31000,2024-04-03,2026-09-29,3,112291,1,Los Angeles,5,90008,0,3,CHO-MIL-31000,9,9.75,3,6.33,3.42,909
303,US-2021-133228-CHO-NUT-13000,2024-04-04,2026-09-30,3,133228,1,Detroit,23,48205,0,2,CHO-NUT-13000,10,3.49,1,2.49,1.0,909
304,US-2021-133228-CHO-SCR-58000,2024-04-04,2026-09-30,3,133228,1,Detroit,23,48205,0,2,CHO-SCR-58000,12,14.4,4,10.0,4.4,909
305,US-2021-128685-CHO-SCR-58000,2024-04-04,2026-09-26,0,128685,1,Los Angeles,5,90008,0,3,CHO-SCR-58000,12,7.2,2,5.0,2.2,905
306,US-2021-105172-CHO-MIL-31000,2024-04-04,2026-09-30,3,105172,1,San Francisco,5,94109,0,3,CHO-MIL-31000,9,19.5,6,12.66,6.84,909
307,US-2021-149538-CHO-FUD-51000,2024-04-04,2026-09-29,3,149538,1,Lafayette,18,70506,0,1,CHO-FUD-51000,8,7.2,2,4.8,2.4,908
308,US-2021-149538-CHO-NUT-13000,2024-04-04,2026-09-29,3,149538,1,Lafayette,18,70506,0,1,CHO-NUT-13000,10,10.47,3,7.47,3.0,908
309,US-2021-149538-OTH-GUM-21000,2024-04-04,2026-09-29,3,149538,1,Lafayette,18,70506,1,1,OTH-GUM-21000,13,6.25,5,3.25,3.0,908
310,US-2021-149538-CHO-TRI-54000,2024-04-04,2026-09-29,3,149538,1,Lafayette,18,70506,0,1,CHO-TRI-54000,11,7.5,2,4.9,2.6,908
311,US-2021-102988-CHO-SCR-58000,2024-04-05,2026-09-30,2,102988,1,Alexandria,54,22304,0,1,CHO-SCR-58000,12,25.2,7,17.5,7.7,908
312,US-2021-149104-CHO-NUT-13000,2024-04-05,2026-09-28,2,149104,1,Dearborn Heights,23,48127,0,2,CHO-NUT-13000,10,6.98,2,4.98,2.0,906
313,US-2021-149104-CHO-MIL-31000,2024-04-05,2026-09-28,2,149104,1,Dearborn Heights,23,48127,0,2,CHO-MIL-31000,9,9.75,3,6.33,3.42,906
314,US-2021-102988-CHO-TRI-54000,2024-04-05,2026-09-30,2,102988,1,Alexandria,54,22304,0,1,CHO-TRI-54000,11,26.25,7,17.15,9.1,908
315,US-2021-157231-CHO-TRI-54000,2024-04-05,2026-09-30,3,157231,1,Richmond,17,40475,0,1,CHO-TRI-54000,11,26.25,7,17.15,9.1,908
316,US-2021-149104-CHO-NUT-13000,2024-04-05,2026-09-28,2,149104,1,Dearborn Heights,23,48127,0,2,CHO-NUT-13000,10,17.45,5,12.45,5.0,906
317,US-2021-102988-CHO-NUT-13000,2024-04-05,2026-09-30,2,102988,1,Alexandria,54,22304,0,1,CHO-NUT-13000,10,6.98,2,4.98,2.0,908
318,US-2021-113887-CHO-TRI-54000,2024-04-05,2026-09-28,0,113887,1,New York City,34,10035,0,0,CHO-TRI-54000,11,3.75,1,2.45,1.3,906
319,US-2021-149104-CHO-NUT-13000,2024-04-05,2026-09-28,2,149104,1,Dearborn Heights,23,48127,0,2,CHO-NUT-13000,10,20.94,6,14.94,6.0,906
320,US-2021-151001-CHO-NUT-13000,2024-04-05,2026-09-28,0,151001,1,Decatur,13,62521,0,2,CHO-NUT-13000,10,13.96,4,9.96,4.0,906
321,US-2021-151001-CHO-SCR-58000,2024-04-05,2026-09-28,0,151001,1,Decatur,13,62521,0,2,CHO-SCR-58000,12,14.4,4,10.0,4.4,906
322,US-2021-102988-CHO-NUT-13000,2024-04-05,2026-09-30,2,102988,1,Alexandria,54,22304,0,1,CHO-NUT-13000,10,17.45,5,12.45,5.0,908
323,US-2021-102988-CHO-NUT-13000,2024-04-05,2026-09-30,2,102988,1,Alexandria,54,22304,0,1,CHO-NUT-13000,10,3.49,1,2.49,1.0,908
324,US-2021-102652-CHO-NUT-13000,2024-04-06,2026-10-03,3,102652,1,Los Angeles,5,90049,0,3,CHO-NUT-13000,10,6.98,2,4.98,2.0,910
325,US-2021-102652-CHO-MIL-31000,2024-04-06,2026-10-03,3,102652,1,Los Angeles,5,90049,0,3,CHO-MIL-31000,9,22.75,7,14.77,7.98,910
326,US-2021-169803-CHO-NUT-13000,2024-04-06,2026-10-03,3,169803,1,Seattle,55,98115,0,3,CHO-NUT-13000,10,10.47,3,7.47,3.0,910
327,US-2021-118486-CHO-FUD-51000,2024-04-06,2026-09-29,0,118486,1,Philadelphia,43,19143,0,0,CHO-FUD-51000,8,10.8,3,7.2,3.6,906
328,US-2021-153808-CHO-MIL-31000,2024-04-06,2026-10-01,2,153808,1,Los Angeles,5,90004,0,3,CHO-MIL-31000,9,9.75,3,6.33,3.42,908
329,US-2021-153808-CHO-TRI-54000,2024-04-06,2026-10-01,2,153808,1,Los Angeles,5,90004,0,3,CHO-TRI-54000,11,7.5,2,4.9,2.6,908
330,US-2021-136742-CHO-FUD-51000,2024-04-06,2026-10-01,3,136742,1,Lancaster,43,17602,0,0,CHO-FUD-51000,8,21.6,6,14.4,7.2,908
331,US-2021-102652-CHO-TRI-54000,2024-04-06,2026-10-03,3,102652,1,Los Angeles,5,90049,0,3,CHO-TRI-54000,11,3.75,1,2.45,1.3,910
332,US-2021-102652-OTH-GUM-21000,2024-04-06,2026-10-03,3,102652,1,Los Angeles,5,90049,1,3,OTH-GUM-21000,13,3.75,3,1.95,1.8,910
333,US-2021-118486-CHO-TRI-54000,2024-04-06,2026-09-29,0,118486,1,Philadelphia,43,19143,0,0,CHO-TRI-54000,11,3.75,1,2.45,1.3,906
334,US-2021-169803-CHO-NUT-13000,2024-04-06,2026-10-03,3,169803,1,Seattle,55,98115,0,3,CHO-NUT-13000,10,6.98,2,4.98,2.0,910
335,US-2021-153808-CHO-SCR-58000,2024-04-06,2026-10-01,2,153808,1,Los Angeles,5,90004,0,3,CHO-SCR-58000,12,10.8,3,7.5,3.3,908
336,US-2021-118486-CHO-NUT-13000,2024-04-06,2026-09-29,0,118486,1,Philadelphia,43,19143,0,0,CHO-NUT-13000,10,6.98,2,4.98,2.0,906
337,US-2021-124023-CHO-MIL-31000,2024-04-07,2026-10-01,0,124023,1,Mobile,0,36608,0,1,CHO-MIL-31000,9,6.5,2,4.22,2.28,907
338,US-2021-128846-CHO-TRI-54000,2024-04-07,2026-10-03,3,128846,1,Columbia,48,29203,0,1,CHO-TRI-54000,11,11.25,3,7.35,3.9,909
